V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16
cell_1909	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1353	10	0	2	0	0	0	0	0	2	2	3	2	2	2	0	19
cell_283	28	2	0	5	2	2	0	0	0	0	0	2	0	0	0	2
cell_998	0	0	0	5	0	0	2	2	15	0	0	0	0	0	0	0
cell_989	2	0	0	5	0	3	2	0	15	0	0	0	4	0	0	0
cell_1701	0	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_1105	0	2	8	0	0	0	5	0	0	0	2	2	2	2	0	2
cell_1310	0	0	0	2	0	0	0	8	2	0	7	0	2	2	0	0
cell_241	0	2	0	5	0	4	19	0	0	0	2	2	0	2	2	0
cell_1507	0	0	0	0	0	0	0	0	2	8	0	10	2	2	0	0
cell_59	4	2	0	5	2	21	0	49	0	0	0	0	2	0	0	0
cell_1375	0	0	2	0	5	0	4	0	2	0	0	2	2	2	0	0
cell_864	2	0	0	5	2	0	2	0	2	0	0	0	3	6	2	0
cell_102	3	2	0	5	0	21	0	2	0	0	0	0	0	0	2	0
cell_553	0	5	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_1186	3	0	12	0	0	0	0	3	0	2	0	0	2	2	0	0
cell_683	0	0	0	5	0	0	0	0	2	0	0	0	0	2	2	0
cell_1829	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_681	0	0	0	5	0	0	0	0	2	0	0	0	3	2	2	0
cell_1635	0	6	0	3	0	0	2	0	0	0	2	0	2	2	0	3
cell_765	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	4
cell_254	0	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_777	2	3	0	5	0	0	2	8	2	0	0	2	0	6	0	3
cell_1629	0	0	0	0	0	0	2	0	0	2	0	11	2	2	0	5
cell_1199	3	2	12	2	0	0	6	0	13	2	0	0	2	2	0	0
cell_353	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_274	28	2	0	5	2	2	0	0	0	0	0	0	0	0	5	2
cell_926	0	0	0	5	0	0	2	0	15	0	0	40	0	0	0	4
cell_1576	0	0	0	0	4	0	2	0	0	0	0	2	2	2	0	0
cell_1421	2	0	0	5	0	0	0	2	2	0	2	0	2	2	2	0
cell_1661	0	10	0	0	0	0	2	0	0	0	2	0	2	2	0	3
cell_1112	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_658	0	0	0	5	0	0	2	4	2	0	0	0	0	2	0	0
cell_352	28	2	0	5	0	2	0	0	2	3	2	0	0	12	0	0
cell_566	0	0	0	5	0	3	0	0	0	10	0	0	0	0	5	0
cell_625	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_933	0	0	2	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_1697	3	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_1951	2	0	0	0	0	3	0	0	0	21	0	0	2	2	6	0
cell_930	0	0	0	5	0	2	2	0	15	0	0	2	0	14	0	0
cell_1110	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1465	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_1011	0	0	0	5	0	0	2	0	15	0	0	0	0	0	0	0
cell_278	28	2	42	5	2	2	0	0	0	0	0	0	3	0	0	2
cell_1062	0	3	12	0	3	8	0	0	0	0	0	0	2	2	19	2
cell_1998	2	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_1602	0	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_141	2	2	0	5	4	0	0	0	4	3	5	0	0	0	0	0
cell_360	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_385	28	2	2	5	2	2	11	0	2	0	0	0	0	0	0	0
cell_1379	0	0	2	3	0	0	0	0	2	0	2	2	2	2	0	0
cell_557	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_1899	2	0	57	0	0	2	0	0	0	0	12	2	2	2	0	2
cell_1470	0	2	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_709	5	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_655	0	0	0	5	0	0	0	0	2	2	0	0	4	2	0	0
cell_560	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_816	2	9	0	5	0	0	2	0	0	2	0	0	0	6	2	5
cell_55	4	2	0	5	2	21	0	0	5	2	2	2	2	0	0	13
cell_1810	2	0	57	0	0	3	0	0	0	0	2	0	2	2	2	2
cell_1789	0	0	0	0	0	0	2	5	0	0	2	0	2	2	0	2
cell_424	28	2	2	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_1536	0	0	0	0	0	0	0	0	2	0	11	0	2	2	0	0
cell_1266	0	2	2	0	0	0	5	4	0	0	0	0	2	2	0	0
cell_1502	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0
cell_1856	2	0	57	2	0	2	0	0	0	2	2	0	2	2	0	2
cell_1808	2	0	57	22	0	2	0	0	0	2	2	0	2	2	0	2
cell_1283	0	0	0	2	0	15	0	0	2	0	0	0	2	2	4	0
cell_1900	2	0	57	0	0	2	0	0	0	0	12	2	2	2	0	2
cell_1155	0	0	12	2	3	0	0	0	0	0	0	8	2	2	0	21
cell_919	2	0	0	5	0	3	2	0	15	0	0	0	0	0	0	0
cell_1098	0	2	0	0	0	0	0	0	0	0	5	0	2	2	0	2
cell_602	0	5	0	5	0	0	0	3	0	0	0	0	0	0	0	0
cell_1504	0	2	0	0	2	0	0	0	2	2	0	0	2	2	0	0
cell_1390	0	0	2	3	8	0	0	2	2	0	2	2	2	2	0	0
cell_509	28	2	2	5	0	2	0	0	2	11	2	0	3	0	0	0
cell_468	28	2	3	5	4	2	0	0	2	0	0	0	0	0	0	0
cell_1191	3	0	12	0	0	0	4	0	0	2	0	0	2	2	0	0
cell_1108	0	2	8	0	0	0	5	0	0	0	0	0	2	2	0	2
cell_1988	2	0	3	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_365	28	2	0	5	0	2	0	0	2	0	2	0	0	0	2	0
cell_1355	10	0	2	0	0	0	0	0	2	2	3	2	2	2	0	19
cell_1519	0	0	0	0	4	0	0	0	2	0	0	0	2	2	2	0
cell_647	0	2	0	5	0	0	8	0	2	0	0	0	0	2	0	0
cell_800	2	0	0	5	0	0	2	8	2	0	2	0	0	6	2	0
cell_1152	0	2	0	0	0	0	0	0	0	5	0	0	2	2	0	2
cell_473	28	2	0	5	4	2	0	0	2	0	0	0	0	0	0	0
cell_1595	0	0	0	5	21	0	2	0	0	0	0	0	2	2	0	0
cell_1705	0	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_93	0	2	0	5	7	21	0	2	2	0	0	9	0	2	0	0
cell_648	0	2	0	5	0	0	8	0	2	0	0	0	0	2	0	0
cell_1162	0	0	12	0	0	0	0	0	0	0	0	0	2	2	0	21
cell_937	0	0	0	5	22	0	2	0	15	0	0	2	0	0	0	5
cell_332	28	2	0	5	0	2	0	0	2	0	0	0	0	12	4	2
cell_707	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1144	0	0	0	0	0	0	0	0	0	5	0	2	2	2	0	2
cell_1547	2	0	0	0	0	0	2	0	2	0	2	0	2	2	0	0
cell_259	28	2	3	5	2	2	0	0	3	0	13	2	0	0	4	0
cell_1227	0	2	2	0	0	0	5	2	3	5	0	0	2	2	0	0
cell_826	2	9	2	5	0	2	2	0	0	0	0	0	0	6	0	0
cell_1318	0	0	3	0	0	2	2	0	2	0	0	0	2	2	2	0
cell_489	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_1010	0	0	0	5	0	0	2	10	15	0	0	0	0	0	0	0
cell_1450	2	0	0	4	2	0	0	2	2	0	0	3	2	2	0	0
cell_669	0	2	0	5	0	0	0	0	2	0	0	0	0	2	0	2
cell_924	0	0	0	5	0	0	2	0	15	0	2	40	0	0	0	0
cell_847	2	0	0	5	2	0	2	0	2	0	0	0	0	6	0	0
cell_1103	0	2	0	0	0	0	5	0	0	0	5	0	2	2	0	2
cell_756	2	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_271	28	2	3	5	2	2	2	0	0	0	0	2	0	0	0	0
cell_1784	0	0	0	0	0	2	2	0	0	0	2	2	2	2	0	2
cell_1604	0	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_1468	2	4	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_1683	0	0	0	0	0	0	2	0	0	3	0	5	2	2	2	2
cell_15	0	2	0	5	2	21	0	0	0	0	0	0	0	0	0	0
cell_1545	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_1493	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0
cell_983	0	4	0	5	0	3	2	0	15	0	0	0	0	0	0	0
cell_1145	0	0	9	0	0	0	0	5	0	5	0	2	2	2	0	2
cell_917	0	0	0	5	0	3	2	0	15	0	0	0	0	0	0	0
cell_1611	0	0	8	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_1809	2	0	57	0	0	3	0	0	0	0	2	0	2	2	2	2
cell_1969	2	21	0	0	5	5	0	0	3	0	0	4	2	2	0	0
cell_1121	0	5	0	0	10	0	0	0	2	5	2	0	2	2	0	2
cell_1343	2	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_945	0	0	0	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_256	0	2	0	5	0	0	19	0	0	5	0	2	0	2	0	0
cell_1866	2	3	57	0	2	0	0	0	3	3	0	0	2	2	3	2
cell_1745	0	0	0	0	5	5	2	0	2	2	2	2	2	2	5	0
cell_1216	3	0	12	0	14	0	0	0	0	0	0	0	2	2	0	0
cell_383	28	2	0	5	0	2	0	0	2	0	0	2	0	0	2	0
cell_1794	2	0	57	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_907	2	0	2	5	0	13	2	0	15	0	5	0	3	0	0	0
cell_205	0	2	0	5	0	5	19	2	3	0	5	2	0	2	0	2
cell_1971	2	21	0	0	5	5	0	0	0	0	0	4	2	2	0	0
cell_1965	2	0	0	0	0	0	0	0	0	0	5	0	2	2	0	5
cell_23	0	2	0	5	2	21	0	0	0	0	0	0	0	0	0	0
cell_1607	0	38	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_883	2	0	3	5	0	8	2	3	2	0	0	0	0	6	0	0
cell_1768	0	0	0	5	0	0	2	5	2	0	2	2	2	2	5	0
cell_1070	0	0	0	0	0	0	0	0	3	0	0	2	2	2	19	2
cell_1522	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_279	28	2	42	5	2	2	0	0	0	0	0	0	0	0	0	2
cell_335	28	2	0	5	2	2	0	2	2	0	0	0	0	12	4	2
cell_668	0	0	0	5	0	0	0	2	2	0	2	0	0	2	0	0
cell_627	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_1334	0	0	0	0	0	0	0	0	2	0	0	2	2	2	5	0
cell_455	28	2	0	5	4	2	2	0	2	0	2	8	2	0	2	0
cell_1641	0	6	0	0	0	0	2	0	0	0	2	0	2	2	0	5
cell_1952	2	0	0	0	0	3	0	0	0	21	0	0	2	2	6	0
cell_1554	2	2	0	0	5	0	2	0	0	0	0	0	2	2	0	0
cell_1367	0	2	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_802	2	9	0	5	0	2	2	2	2	2	0	0	0	6	2	5
cell_2	0	2	0	5	2	21	0	0	0	0	0	0	5	2	0	0
cell_788	2	0	0	5	0	0	2	8	0	0	2	0	0	6	2	0
cell_1048	0	0	0	0	0	0	0	5	2	0	0	0	2	2	19	2
cell_744	0	0	0	5	0	0	0	0	0	5	0	0	0	0	4	0
cell_1521	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_1482	0	0	0	0	0	0	2	0	2	2	0	0	2	2	5	0
cell_1177	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
cell_379	28	2	2	5	0	2	0	3	2	3	0	0	2	0	2	0
cell_1591	0	0	11	0	0	2	2	0	0	0	0	0	2	2	0	0
cell_1117	2	2	0	0	0	0	0	0	0	0	0	12	2	2	0	2
cell_513	2	0	0	5	0	0	5	0	0	0	0	0	0	2	5	0
cell_1473	0	0	0	0	5	0	0	0	2	2	0	0	2	2	0	0
cell_1801	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_496	28	2	2	5	0	2	0	0	2	0	0	2	0	0	0	0
cell_2040	2	0	0	0	0	0	3	0	6	0	0	0	2	2	0	4
cell_1510	0	0	0	0	0	0	0	0	2	2	0	10	2	2	0	0
cell_155	2	2	0	5	3	0	0	0	8	0	0	0	0	0	0	0
cell_935	0	0	2	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_70	0	2	5	5	2	21	0	2	0	2	0	0	0	2	0	2
cell_1459	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_506	28	2	2	5	0	2	0	0	2	11	2	0	3	0	0	0
cell_997	0	0	0	5	0	0	2	2	15	0	0	0	0	0	0	0
cell_1174	3	0	12	0	3	0	0	0	0	0	0	0	2	2	5	21
cell_1688	0	0	2	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_1656	8	0	0	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_636	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	2
cell_1966	2	0	0	0	0	0	0	0	0	0	5	0	2	2	0	5
cell_1750	0	0	0	0	0	5	2	0	2	0	2	2	2	2	0	0
cell_370	28	2	0	5	0	2	0	0	2	0	2	0	0	0	2	0
cell_610	2	0	0	5	3	2	2	0	0	0	0	0	0	2	0	0
cell_840	2	0	0	5	2	0	2	0	2	0	0	0	0	6	0	8
cell_495	28	2	2	5	0	2	0	0	2	0	0	2	0	0	0	0
cell_1742	2	0	0	3	0	0	2	0	0	0	2	2	2	2	0	0
cell_1344	2	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_1476	0	0	0	48	5	0	0	0	2	2	0	0	2	2	0	0
cell_1161	0	0	12	0	0	0	0	0	0	0	0	0	2	2	0	21
cell_106	0	2	0	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_138	2	2	0	5	4	0	0	5	0	0	5	0	0	5	0	0
cell_609	2	0	0	5	3	2	2	0	0	0	0	0	0	2	0	0
cell_872	2	0	0	5	0	3	2	4	2	0	0	6	0	6	0	3
cell_1860	2	3	57	5	2	0	2	0	0	0	0	0	2	2	0	2
cell_1218	0	2	0	0	0	0	5	0	0	5	0	0	2	2	0	0
cell_166	0	2	0	5	0	0	2	2	0	0	0	0	0	0	0	0
cell_1937	2	0	0	0	0	3	3	0	0	0	0	0	2	2	6	0
cell_1566	2	0	0	0	0	0	2	0	20	0	0	0	2	2	0	0
cell_1803	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1096	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1563	2	0	0	0	0	0	2	0	20	0	0	0	2	2	0	0
cell_606	0	5	0	5	0	6	0	3	0	0	0	0	0	0	0	0
cell_1771	0	0	0	0	0	0	2	5	2	0	2	0	2	2	0	0
cell_686	0	0	0	5	0	0	0	0	2	0	0	0	0	2	2	0
cell_1124	2	5	0	0	10	0	0	0	2	5	0	0	2	2	0	2
cell_1035	0	0	0	0	2	0	0	0	2	0	3	0	2	2	19	2
cell_1391	0	0	2	3	0	0	0	2	2	0	2	2	2	2	0	0
cell_1007	2	0	0	5	0	0	2	0	15	0	12	0	0	0	0	0
cell_947	0	0	0	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_1668	0	0	0	0	11	2	2	2	0	0	2	0	2	2	0	5
cell_1079	11	0	0	0	0	2	0	0	0	0	0	5	2	2	19	2
cell_30	0	2	0	5	2	21	0	0	0	0	2	0	0	0	0	0
cell_1254	0	2	2	0	0	2	5	0	0	2	0	0	2	2	0	3
cell_665	0	0	0	5	0	0	0	2	2	0	0	0	0	2	0	0
cell_1356	10	0	2	0	0	0	0	0	2	2	3	2	2	2	0	19
cell_1752	0	0	0	0	0	5	2	0	2	0	2	2	2	2	0	0
cell_1505	0	0	0	0	0	0	0	0	2	0	0	10	2	2	0	0
cell_493	28	2	2	5	0	2	0	0	2	0	0	2	0	0	0	0
cell_1672	0	0	0	0	0	2	2	2	0	0	0	0	2	2	0	5
cell_1142	0	0	0	0	0	0	0	0	0	5	0	2	2	2	0	2
cell_1767	0	0	0	5	0	0	2	5	2	0	2	2	2	2	5	0
cell_263	28	2	3	5	2	2	0	0	3	0	13	0	0	0	0	2
cell_829	2	9	2	5	0	0	2	0	5	0	0	3	0	6	0	0
cell_64	4	2	0	5	2	21	2	0	0	0	0	0	2	0	0	0
cell_299	28	2	0	5	0	2	0	0	0	5	2	3	2	21	0	0
cell_1046	0	0	0	0	0	0	0	5	2	0	6	0	2	2	19	2
cell_344	28	2	0	5	0	2	0	0	2	0	0	0	0	12	0	0
cell_67	0	2	5	5	2	21	0	2	64	0	0	0	0	2	0	2
cell_1494	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0
cell_773	2	0	0	5	8	5	2	8	2	0	0	0	0	6	0	0
cell_1797	2	0	57	0	0	0	0	0	0	0	2	0	2	2	0	2
cell_1497	0	2	0	4	0	0	0	0	2	2	0	0	2	2	0	0
cell_1085	0	0	0	0	0	0	0	0	0	4	0	0	2	2	19	2
cell_1877	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1042	2	0	0	0	0	0	0	5	2	0	0	0	2	2	19	2
cell_262	28	2	3	5	2	2	0	0	3	0	13	0	0	0	0	2
cell_1833	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1729	0	0	0	0	10	0	2	0	0	2	2	2	2	2	0	0
cell_552	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_1986	2	0	3	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_350	28	2	0	5	0	2	3	0	2	3	0	0	0	12	0	0
cell_261	28	2	3	5	2	2	0	0	3	0	13	0	0	0	0	2
cell_861	2	0	0	5	2	0	2	0	2	0	0	0	3	6	2	0
cell_921	0	0	0	5	0	0	2	0	15	0	0	40	0	0	0	0
cell_848	2	0	0	5	2	0	2	0	2	0	0	0	0	6	0	0
cell_1201	3	0	12	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_290	28	2	0	5	0	2	2	0	0	5	2	0	0	0	2	0
cell_1258	2	2	2	0	0	0	5	0	0	0	0	0	2	2	0	5
cell_616	2	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_1135	0	0	0	0	10	0	2	2	0	5	0	0	2	2	0	2
cell_1480	0	0	0	0	5	0	0	0	2	2	0	0	2	2	2	0
cell_842	2	0	0	5	2	0	2	0	2	2	0	0	0	6	0	0
cell_1538	2	0	0	0	0	0	2	0	0	0	0	5	2	2	0	0
cell_463	28	2	0	5	4	2	0	0	2	0	0	0	12	0	0	0
cell_27	0	2	0	5	2	21	0	0	0	2	0	0	0	0	2	0
cell_1938	2	0	0	0	0	3	3	0	0	0	0	0	2	2	6	0
cell_1963	2	0	0	18	0	0	2	0	0	0	0	2	2	2	0	5
cell_1319	0	0	0	0	0	2	2	0	2	0	0	0	2	2	0	0
cell_2016	2	0	2	0	0	0	3	0	0	2	0	0	2	2	2	2
cell_476	28	2	0	5	4	2	0	0	2	0	0	0	0	0	0	0
cell_1031	0	0	0	0	2	0	0	0	2	0	0	0	2	2	19	2
cell_779	2	3	0	5	0	0	2	8	2	0	0	0	0	6	0	0
cell_2026	2	0	0	0	4	0	3	0	0	0	2	2	2	2	0	0
cell_1429	15	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_377	28	2	2	5	0	2	0	0	2	3	0	0	0	0	2	0
cell_760	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_38	0	2	2	5	2	21	0	2	0	0	0	0	2	2	0	0
cell_505	28	2	2	5	0	2	0	0	2	11	2	0	3	0	0	0
cell_1753	0	0	0	0	13	5	2	0	2	0	2	2	2	2	0	0
cell_1100	0	2	0	0	0	0	0	0	6	0	5	0	2	2	0	2
cell_1895	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_834	2	0	0	5	2	0	2	2	2	2	0	0	0	6	5	0
cell_306	28	2	0	5	5	2	0	0	0	0	0	0	0	0	0	0
cell_1332	0	0	0	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_378	28	2	2	5	0	2	0	0	2	3	0	0	0	0	2	0
cell_302	28	2	0	5	0	2	2	0	0	5	2	3	2	0	0	0
cell_1931	2	11	0	14	0	0	0	0	0	2	0	2	2	2	0	0
cell_1175	3	0	12	0	3	0	0	0	0	0	0	0	2	2	5	21
cell_637	0	0	8	5	0	2	2	0	0	5	0	0	0	0	0	2
cell_877	2	0	0	5	0	0	2	0	2	0	0	0	2	6	0	0
cell_1610	6	0	8	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_858	2	2	0	5	0	2	2	0	2	0	0	0	0	6	0	3
cell_327	28	2	0	5	0	2	3	0	2	0	0	0	0	12	2	2
cell_1523	0	0	0	0	0	2	0	0	2	0	0	0	2	2	0	0
cell_567	0	0	0	5	0	3	0	0	0	10	0	0	0	0	5	0
cell_890	2	34	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_1755	2	0	0	0	13	5	2	0	2	0	2	2	2	2	0	0
cell_104	3	2	0	5	0	21	0	2	0	0	0	5	0	0	2	0
cell_1487	0	0	3	0	0	0	0	2	2	2	0	0	2	2	15	0
cell_1361	0	0	2	0	0	4	0	0	2	0	0	2	2	2	0	0
cell_2006	2	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_851	2	0	0	5	0	0	2	0	2	0	2	0	0	6	2	2
cell_1099	0	2	0	0	0	0	0	0	6	0	5	0	2	2	0	2
cell_1775	0	0	0	0	0	0	2	5	2	0	2	0	2	2	0	0
cell_105	0	2	0	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_1617	0	0	0	0	0	0	2	0	0	0	0	11	2	2	2	5
cell_1044	0	0	0	0	0	0	0	5	2	0	0	0	2	2	19	2
cell_1130	0	0	0	0	10	0	2	3	0	5	0	0	2	2	0	2
cell_1423	0	0	0	0	0	0	0	2	2	0	2	0	2	2	2	0
cell_258	28	2	3	5	2	2	0	0	3	0	13	2	0	0	4	0
cell_1427	0	0	0	0	0	5	0	2	2	0	0	0	2	2	2	0
cell_407	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	2
cell_1127	0	5	0	0	10	0	0	0	2	5	0	0	2	2	5	2
cell_1779	0	0	0	0	0	2	2	0	0	0	2	0	2	2	0	2
cell_1019	0	0	0	5	0	4	2	0	15	0	0	0	0	0	0	0
cell_1374	0	0	2	0	0	0	4	0	2	9	0	2	2	2	0	0
cell_235	2	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_1277	0	2	2	0	0	2	5	4	0	2	0	0	2	2	0	0
cell_1567	2	0	0	0	0	0	2	0	20	0	0	0	2	2	0	0
cell_1317	0	0	3	0	0	2	2	0	2	0	0	0	2	2	2	0
cell_446	28	2	0	5	0	2	0	0	2	0	0	0	0	0	5	0
cell_715	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_359	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_769	2	0	0	5	0	5	2	8	2	0	0	0	0	6	0	0
cell_1730	0	0	0	0	10	0	2	0	0	2	2	2	2	2	0	0
cell_1413	0	0	0	0	0	0	0	2	2	0	3	0	2	2	2	0
cell_1197	3	0	12	0	0	0	6	0	13	2	0	0	2	2	0	0
cell_1213	3	0	12	0	14	0	0	0	0	0	0	0	2	2	0	0
cell_303	28	2	0	5	2	2	0	0	0	5	2	3	2	0	0	0
cell_1205	3	0	12	0	0	0	0	0	0	0	0	0	2	2	0	0
cell_586	0	40	0	5	0	3	0	0	0	2	0	7	0	0	0	2
cell_133	2	2	0	5	4	0	0	0	0	0	5	0	0	0	0	0
cell_639	0	0	8	5	2	2	2	0	29	0	0	0	0	0	0	2
cell_1128	0	5	0	0	10	0	0	0	2	5	0	0	2	2	5	2
cell_1101	2	2	0	0	0	0	5	0	0	0	5	0	2	2	0	2
cell_2000	2	0	0	0	0	5	3	0	0	0	0	0	2	2	0	0
cell_865	2	2	0	5	0	3	2	4	2	0	0	0	0	6	0	3
cell_1715	0	0	0	0	0	0	2	5	3	52	0	2	2	2	2	0
cell_645	0	0	0	5	0	0	8	0	2	0	0	12	0	2	0	0
cell_1624	0	0	0	0	0	0	2	0	0	0	0	11	2	2	0	5
cell_521	2	0	0	5	0	0	19	2	0	0	0	0	0	0	5	0
cell_1584	2	2	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_1709	0	0	0	12	0	0	2	0	0	0	2	2	2	2	2	0
cell_939	0	0	0	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_307	28	2	0	5	0	2	0	0	0	0	0	0	0	0	0	0
cell_1407	0	0	2	0	0	0	2	0	2	0	2	2	2	2	0	0
cell_1264	2	2	2	0	30	3	5	0	0	0	0	0	2	2	0	0
cell_1	0	2	0	5	2	21	0	0	0	0	0	0	5	2	0	0
cell_24	0	2	0	5	2	21	0	0	0	0	0	0	0	0	0	0
cell_1292	0	0	0	2	0	0	0	0	2	0	14	0	2	2	0	0
cell_807	2	9	0	5	0	0	2	0	0	2	0	0	0	6	2	5
cell_414	28	2	2	5	2	2	0	2	2	2	2	2	0	0	0	0
cell_1125	0	5	0	0	10	0	0	0	2	5	0	0	2	2	0	2
cell_589	0	40	0	5	0	3	0	0	0	3	0	7	2	0	0	2
cell_4	0	2	0	5	2	21	0	0	0	0	0	0	0	2	0	0
cell_1670	0	9	0	0	0	0	2	2	0	0	0	0	2	2	0	5
cell_1896	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1517	0	5	0	0	4	2	0	0	2	0	0	0	2	2	2	0
cell_580	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	2
cell_1363	0	0	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1230	0	2	0	0	0	0	5	2	0	5	0	0	2	2	0	0
cell_494	28	2	2	5	0	2	0	0	2	0	0	2	0	0	0	0
cell_1431	0	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_587	0	40	0	5	0	3	0	0	0	2	0	7	0	0	0	2
cell_340	28	2	0	5	0	2	0	0	2	0	0	0	0	12	0	0
cell_1225	0	2	0	0	0	0	5	2	0	5	0	0	2	2	0	0
cell_1644	0	6	0	0	0	0	2	0	0	0	2	0	2	2	0	5
cell_1456	0	0	0	4	2	0	0	2	2	3	0	3	2	2	0	0
cell_1486	0	0	3	0	0	0	0	2	2	2	0	0	2	2	15	0
cell_1897	2	0	57	0	0	2	0	0	2	0	12	0	2	2	0	2
cell_791	2	0	2	5	0	0	2	8	0	0	2	0	0	6	2	0
cell_1582	0	2	0	0	5	0	2	0	0	0	0	2	2	2	0	0
cell_1426	3	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_1316	2	0	0	2	0	2	0	0	2	0	0	0	2	2	0	0
cell_1764	0	0	0	0	0	0	2	5	2	0	2	2	2	2	0	0
cell_1172	3	0	12	0	3	0	0	0	0	0	0	0	2	2	5	21
cell_900	2	0	0	5	2	2	2	2	15	0	0	0	3	0	0	0
cell_240	0	2	0	5	0	0	19	0	0	0	49	2	0	2	0	0
cell_1798	2	0	57	0	0	0	0	0	0	0	2	0	2	2	0	2
cell_1298	2	0	2	2	2	0	0	8	2	0	0	0	2	2	0	0
cell_1274	0	2	2	0	0	2	5	4	0	2	0	0	2	2	0	0
